Index,Id,Name,Location,OZONE_PPM,EpochTime,PM2_5_daily_max,PM2_5_daily_mean,OZONE,CO_PPM,PM25B_UG_M3_daily_mean,OZONE_PPM_daily_median,CO_PPB,PM25B_UG_M3,OZONE_daily_max,OZONE2_PPM,NO_PPB,OZONE_daily_mean,PM25T_UG_M3,PM2_5,OZONE2_PPM_daily_median,PM25B_UG_M3_daily_max,OZONE_PPM_daily_max,SO2_PPB,OZONE_PPM_daily_mean,OZONE_daily_median,PM25B_UG_M3_daily_median,PM10_UG_M3,PM2_5_daily_median,OZONE2_PPM_daily_mean,NO2_PPB,OZONE2_PPM_daily_max,PM10B_UG_M3,Latitude,Longitude
127,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473589800,,,,,,,263.5,,,,3.6,,4,,,,,,,,,,,,5.3,,,40.43743056,-79.86357222
128,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473593400,,,,,,,382.3,,,,3.5,,3,,,,,,,,,,,,4.6,,,40.43743056,-79.86357222
129,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473597000,,,,,,,546.5,,,,4.8,,7,,,,,,,,,,,,4.7,,,40.43743056,-79.86357222
130,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473600600,,,,,,,610.2,,,,6.6,,11,,,,,,,,,,,,4.9,,,40.43743056,-79.86357222
131,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473604200,,,,,,,635.2,,,,6.4,,6,,,,,,,,,,,,4.4,,,40.43743056,-79.86357222
132,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473607800,,,,,,,697,,,,5.8,,3,,,,,,,,,,,,5.4,,,40.43743056,-79.86357222
133,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473611400,,,,,,,719.4,,,,5,,4,,,,,,,,,,,,3.9,,,40.43743056,-79.86357222
134,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473615000,,,,,,,767.1,,,,5.7,,3,,,,,,,,,,,,4.5,,,40.43743056,-79.86357222
135,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473618600,,,,,,,653.2,,,,6.7,,1,,,,,,,,,,,,4.4,,,40.43743056,-79.86357222
136,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473622200,,,,,,,600.9,,,,6.5,,2,,,,,,,,,,,,5.5,,,40.43743056,-79.86357222
137,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473625800,,,,,,,720.1,,,,5.9,,0,,,,,,,,,,,,5,,,40.43743056,-79.86357222
138,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473629400,,,,,,,646,,,,4.3,,,,,,,,,,,,,,6.2,,,40.43743056,-79.86357222
139,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473633000,,,,,,,905.2,,,,6.3,,,,,,,,,,,,,,8.2,,,40.43743056,-79.86357222
140,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473636600,,,,,,,487.1,,,,2.5,,3,,,,,,,,,,,,7.4,,,40.43743056,-79.86357222
141,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473640200,,,,,,,313.2,,,,1,,2,,,,,,,,,,,,9.1,,,40.43743056,-79.86357222
142,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473643800,,,,,,,380.3,,,,1.5,,8,,,,,,,,,,,,7.6,,,40.43743056,-79.86357222
143,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473647400,,,,,,,268.8,,,,1,,6,,,,,,,,,,,,7.4,,,40.43743056,-79.86357222
144,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473651000,,,,,,,199.8,,,,0.5,,7,,,,,,,,,,,,6.6,,,40.43743056,-79.86357222
145,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473654600,,,,,,,195.5,,,,0.5,,9,,,,,,,,,,,,6.2,,,40.43743056,-79.86357222
146,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473658200,,,,,,,148.6,,,,0.3,,8,,,,,,,,,,,,5.1,,,40.43743056,-79.86357222
147,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473661800,,,,,,,,,,,1.2,,5,,,,,,,,,,,,7.5,,,40.43743056,-79.86357222
148,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473665400,,,,,,,82.2,,,,,,6,,,,,,,,,,,,,,,40.43743056,-79.86357222
149,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473669000,,,,,,,87.3,,,,,,7,,,,,,,,,,,,,,,40.43743056,-79.86357222
150,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473672600,,,,,,,90.8,,,,0.2,,7,,,,,,,,,,,,5.4,,,40.43743056,-79.86357222
151,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473676200,,,,,,,141.6,,,,1.3,,4,,,,,,,,,,,,10.9,,,40.43743056,-79.86357222
152,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473679800,,,,,,,142.8,,,,1.6,,5,,,,,,,,,,,,8.8,,,40.43743056,-79.86357222
153,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473683400,,,,,,,226.2,,,,3.6,,8,,,,,,,,,,,,7.1,,,40.43743056,-79.86357222
154,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473687000,,,,,,,251.4,,,,4.4,,3,,,,,,,,,,,,7,,,40.43743056,-79.86357222
155,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473690600,,,,,,,147.7,,,,2.8,,0,,,,,,,,,,,,5.6,,,40.43743056,-79.86357222
156,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473694200,,,,,,,213.1,,,,5.7,,6,,,,,,,,,,,,6.5,,,40.43743056,-79.86357222
157,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473697800,,,,,,,141.3,,,,1.3,,5,,,,,,,,,,,,3.6,,,40.43743056,-79.86357222
158,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473701400,,,,,,,361.2,,,,2.8,,5,,,,,,,,,,,,6,,,40.43743056,-79.86357222
159,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473705000,,,,,,,251.3,,,,1.9,,2,,,,,,,,,,,,3.8,,,40.43743056,-79.86357222
160,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473708600,,,,,,,472.5,,,,4.3,,4,,,,,,,,,,,,5.9,,,40.43743056,-79.86357222
161,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473712200,,,,,,,345,,,,2.4,,2,,,,,,,,,,,,4.2,,,40.43743056,-79.86357222
162,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473715800,,,,,,,268.2,,,,0.9,,0,,,,,,,,,,,,3.5,,,40.43743056,-79.86357222
163,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473719400,,,,,,,182.3,,,,0.1,,1,,,,,,,,,,,,2.3,,,40.43743056,-79.86357222
164,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473723000,,,,,,,101.4,,,,0,,4,,,,,,,,,,,,2.2,,,40.43743056,-79.86357222
165,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473726600,,,,,,,223.7,,,,0.1,,5,,,,,,,,,,,,11.3,,,40.43743056,-79.86357222
166,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473730200,,,,,,,156.7,,,,0,,11,,,,,,,,,,,,5.4,,,40.43743056,-79.86357222
167,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473733800,,,,,,,167.4,,,,0,,10,,,,,,,,,,,,5.3,,,40.43743056,-79.86357222
168,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473737400,,,,,,,226.8,,,,0.7,,9,,,,,,,,,,,,5.2,,,40.43743056,-79.86357222
169,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473741000,,,,,,,191.4,,,,0.1,,10,,,,,,,,,,,,5.7,,,40.43743056,-79.86357222
170,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473744600,,,,,,,125.4,,,,0.3,,3,,,,,,,,,,,,5.1,,,40.43743056,-79.86357222
171,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473748200,,,,,,,,,,,0.1,,3,,,,,,,,,,,,5.2,,,40.43743056,-79.86357222
172,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473751800,,,,,,,148.7,,,,,,9,,,,,,,,,,,,,,,40.43743056,-79.86357222
173,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473755400,,,,,,,116,,,,0.5,,11,,,,,,,,,,,,4.7,,,40.43743056,-79.86357222
174,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473759000,,,,,,,150.7,,,,0.7,,7,,,,,,,,,,,,5.3,,,40.43743056,-79.86357222
175,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473762600,,,,,,,387.4,,,,0.9,,6,,,,,,,,,,,,6.7,,,40.43743056,-79.86357222
176,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473766200,,,,,,,1616.7,,,,2.2,,14,,,,,,,,,,,,9.7,,,40.43743056,-79.86357222
177,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473769800,,,,,,,889.7,,,,3.8,,23,,,,,,,,,,,,13.6,,,40.43743056,-79.86357222
178,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473773400,,,,,,,743.8,,,,7.7,,16,,,,,,,,,,,,16.3,,,40.43743056,-79.86357222
179,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473777000,,,,,,,460,,,,8.3,,14,,,,,,,,,,,,10.6,,,40.43743056,-79.86357222
180,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473780600,,,,,,,537.7,,,,15.1,,9,,,,,,,,,,,,11.5,,,40.43743056,-79.86357222
181,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473784200,,,,,,,353.3,,,,3.8,,3,,,,,,,,,,,,6.7,,,40.43743056,-79.86357222
182,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473787800,,,,,,,364.1,,,,4.6,,3,,,,,,,,,,,,7,,,40.43743056,-79.86357222
183,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473791400,,,,,,,442.4,,,,3.4,,6,,,,,,,,,,,,6.8,,,40.43743056,-79.86357222
184,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473795000,,,,,,,379.3,,,,3.6,,5,,,,,,,,,,,,5.6,,,40.43743056,-79.86357222
185,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473798600,,,,,,,385.5,,,,2.1,,4,,,,,,,,,,,,6.2,,,40.43743056,-79.86357222
186,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473802200,,,,,,,659.8,,,,4.2,,-2,,,,,,,,,,,,9.4,,,40.43743056,-79.86357222
187,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473805800,,,,,,,667.8,,,,3.2,,4,,,,,,,,,,,,9.6,,,40.43743056,-79.86357222
188,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473809400,,,,,,,1316.3,,,,6.1,,4,,,,,,,,,,,,26.1,,,40.43743056,-79.86357222
189,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473813000,,,,,,,1154.7,,,,10.8,,8,,,,,,,,,,,,31.4,,,40.43743056,-79.86357222
190,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473816600,,,,,,,1278.6,,,,11.3,,13,,,,,,,,,,,,35.6,,,40.43743056,-79.86357222
191,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473820200,,,,,,,1040.5,,,,5.9,,16,,,,,,,,,,,,27.2,,,40.43743056,-79.86357222
192,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473823800,,,,,,,1770.9,,,,12.5,,19,,,,,,,,,,,,27.3,,,40.43743056,-79.86357222
193,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473827400,,,,,,,1900.1,,,,16.1,,26,,,,,,,,,,,,26.8,,,40.43743056,-79.86357222
194,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473831000,,,,,,,2753.2,,,,21.7,,25,,,,,,,,,,,,31.3,,,40.43743056,-79.86357222
195,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473834600,,,,,,,,,,,31.5,,32,,,,,,,,,,,,28.4,,,40.43743056,-79.86357222
196,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473838200,,,,,,,2284.6,,,,,,35,,,,,,,,,,,,,,,40.43743056,-79.86357222
197,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473841800,,,,,,,2639.4,,,,26.1,,34,,,,,,,,,,,,24.9,,,40.43743056,-79.86357222
198,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473845400,,,,,,,3474.8,,,,20,,36,,,,,,,,,,,,17.8,,,40.43743056,-79.86357222
199,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473849000,,,,,,,4173.3,,,,43.2,,40,,,,,,,,,,,,21.2,,,40.43743056,-79.86357222
200,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473852600,,,,,,,4512.9,,,,50.8,,38,,,,,,,,,,,,16.7,,,40.43743056,-79.86357222
201,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473856200,,,,,,,4747.9,,,,27.7,,41,,,,,,,,,,,,18.8,,,40.43743056,-79.86357222
202,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473859800,,,,,,,2283.3,,,,15.4,,35,,,,,,,,,,,,22,,,40.43743056,-79.86357222
203,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473863400,,,,,,,816.5,,,,14.7,,21,,,,,,,,,,,,20.2,,,40.43743056,-79.86357222
204,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473867000,,,,,,,707.3,,,,14.4,,20,,,,,,,,,,,,22.9,,,40.43743056,-79.86357222
205,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473870600,,,,,,,756.4,,,,12.7,,16,,,,,,,,,,,,17.6,,,40.43743056,-79.86357222
206,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473874200,,,,,,,515.8,,,,4.2,,8,,,,,,,,,,,,10.8,,,40.43743056,-79.86357222
207,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473877800,,,,,,,1000.3,,,,7.8,,10,,,,,,,,,,,,17.3,,,40.43743056,-79.86357222
208,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473881400,,,,,,,850.1,,,,10.2,,19,,,,,,,,,,,,16.8,,,40.43743056,-79.86357222
209,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473885000,,,,,,,1093.5,,,,11.6,,21,,,,,,,,,,,,14.2,,,40.43743056,-79.86357222
210,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473888600,,,,,,,1052.8,,,,9,,16,,,,,,,,,,,,12.7,,,40.43743056,-79.86357222
211,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473892200,,,,,,,708.9,,,,6.9,,17,,,,,,,,,,,,10.6,,,40.43743056,-79.86357222
212,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473895800,,,,,,,606.9,,,,6.4,,9,,,,,,,,,,,,7.5,,,40.43743056,-79.86357222
213,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473899400,,,,,,,527.1,,,,4.6,,5,,,,,,,,,,,,7.1,,,40.43743056,-79.86357222
214,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473903000,,,,,,,668.5,,,,9.9,,6,,,,,,,,,,,,10.1,,,40.43743056,-79.86357222
215,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473906600,,,,,,,817.3,,,,11.9,,4,,,,,,,,,,,,11,,,40.43743056,-79.86357222
216,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473910200,,,,,,,772.2,,,,11.6,,6,,,,,,,,,,,,10.8,,,40.43743056,-79.86357222
217,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473913800,,,,,,,506.5,,,,10.8,,5,,,,,,,,,,,,10.7,,,40.43743056,-79.86357222
218,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473917400,,,,,,,249.6,,,,3.3,,1,,,,,,,,,,,,8.1,,,40.43743056,-79.86357222
219,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473921000,,,,,,,,,,,4.1,,5,,,,,,,,,,,,7.6,,,40.43743056,-79.86357222
220,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473924600,,,,,,,124.3,,,,,,7,,,,,,,,,,,,,,,40.43743056,-79.86357222
221,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473928200,,,,,,,105.8,,,,2.8,,3,,,,,,,,,,,,6,,,40.43743056,-79.86357222
222,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473931800,,,,,,,214.7,,,,5.9,,3,,,,,,,,,,,,6.8,,,40.43743056,-79.86357222
223,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473935400,,,,,,,367.7,,,,9.9,,6,,,,,,,,,,,,8.8,,,40.43743056,-79.86357222
224,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473939000,,,,,,,502,,,,12.2,,5,,,,,,,,,,,,9,,,40.43743056,-79.86357222
225,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473942600,,,,,,,741.5,,,,32.4,,5,,,,,,,,,,,,13.5,,,40.43743056,-79.86357222
226,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473946200,,,,,,,728.4,,,,27.3,,1,,,,,,,,,,,,13.2,,,40.43743056,-79.86357222
227,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473949800,,,,,,,825.7,,,,38.1,,3,,,,,,,,,,,,11.5,,,40.43743056,-79.86357222
228,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473953400,,,,,,,945,,,,33.3,,,,,,,,,,,,,,12.6,,,40.43743056,-79.86357222
229,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473957000,,,,,,,944.1,,,,37.2,,,,,,,,,,,,,,13.8,,,40.43743056,-79.86357222
230,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473960600,,,,,,,879.3,,,,23.4,,,,,,,,,,,,,,14.6,,,40.43743056,-79.86357222
231,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473964200,,,,,,,1097.9,,,,20.3,,,,,,,,,,,,,,14,,,40.43743056,-79.86357222
232,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473967800,,,,,,,954.8,,,,13.3,,,,,,,,,,,,,,13.8,,,40.43743056,-79.86357222
233,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473971400,,,,,,,859.5,,,,8.4,,6,,,,,,,,,,,,10.5,,,40.43743056,-79.86357222
234,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473975000,,,,,,,721.9,,,,9.9,,8,,,,,,,,,,,,11,,,40.43743056,-79.86357222
235,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473978600,,,,,,,594.7,,,,5.4,,10,,,,,,,,,,,,9.8,,,40.43743056,-79.86357222
236,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473982200,,,,,,,244.8,,,,0.7,,5,,,,,,,,,,,,9.8,,,40.43743056,-79.86357222
237,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473985800,,,,,,,195.3,,,,0.4,,7,,,,,,,,,,,,8.2,,,40.43743056,-79.86357222
238,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473989400,,,,,,,186.7,,,,0.8,,9,,,,,,,,,,,,6,,,40.43743056,-79.86357222
239,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473993000,,,,,,,114.9,,,,0,,8,,,,,,,,,,,,4.1,,,40.43743056,-79.86357222
240,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1473996600,,,,,,,123,,,,0.1,,4,,,,,,,,,,,,5.1,,,40.43743056,-79.86357222
241,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474000200,,,,,,,148.9,,,,0.2,,5,,,,,,,,,,,,5.8,,,40.43743056,-79.86357222
242,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474003800,,,,,,,127.3,,,,0.3,,11,,,,,,,,,,,,5.3,,,40.43743056,-79.86357222
243,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474007400,,,,,,,,,,,0.4,,10,,,,,,,,,,,,5.9,,,40.43743056,-79.86357222
244,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474011000,,,,,,,149.3,,,,,,5,,,,,,,,,,,,,,,40.43743056,-79.86357222
245,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474014600,,,,,,,124.4,,,,0.4,,10,,,,,,,,,,,,5.6,,,40.43743056,-79.86357222
246,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474018200,,,,,,,129.5,,,,1.1,,8,,,,,,,,,,,,6.4,,,40.43743056,-79.86357222
247,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474021800,,,,,,,186.2,,,,1.5,,6,,,,,,,,,,,,9.5,,,40.43743056,-79.86357222
248,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474025400,,,,,,,266,,,,4,,6,,,,,,,,,,,,11.4,,,40.43743056,-79.86357222
249,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474029000,,,,,,,326.4,,,,5.1,,12,,,,,,,,,,,,11.8,,,40.43743056,-79.86357222
250,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474032600,,,,,,,288.3,,,,2.8,,10,,,,,,,,,,,,7.5,,,40.43743056,-79.86357222
251,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474036200,,,,,,,288.8,,,,2.1,,12,,,,,,,,,,,,6.6,,,40.43743056,-79.86357222
252,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474039800,,,,,,,500.7,,,,1.7,,15,,,,,,,,,,,,6.1,,,40.43743056,-79.86357222
253,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474043400,,,,,,,503.9,,,,1.9,,14,,,,,,,,,,,,7.4,,,40.43743056,-79.86357222
254,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474047000,,,,,,,615.4,,,,2.5,,15,,,,,,,,,,,,6.5,,,40.43743056,-79.86357222
255,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474050600,,,,,,,311.5,,,,0.3,,12,,,,,,,,,,,,3.2,,,40.43743056,-79.86357222
256,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474054200,,,,,,,367,,,,0.4,,10,,,,,,,,,,,,3.1,,,40.43743056,-79.86357222
257,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474057800,,,,,,,324.3,,,,0.7,,9,,,,,,,,,,,,3.5,,,40.43743056,-79.86357222
258,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474061400,,,,,,,352,,,,0.6,,3,,,,,,,,,,,,3.1,,,40.43743056,-79.86357222
259,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474065000,,,,,,,392.8,,,,1.1,,12,,,,,,,,,,,,4.6,,,40.43743056,-79.86357222
260,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474068600,,,,,,,330.2,,,,0.5,,14,,,,,,,,,,,,4.1,,,40.43743056,-79.86357222
261,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474072200,,,,,,,300.7,,,,0.2,,8,,,,,,,,,,,,3.3,,,40.43743056,-79.86357222
262,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474075800,,,,,,,300.5,,,,0.4,,6,,,,,,,,,,,,3.6,,,40.43743056,-79.86357222
263,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474079400,,,,,,,257.7,,,,0.1,,6,,,,,,,,,,,,3.3,,,40.43743056,-79.86357222
264,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474083000,,,,,,,247.3,,,,0.1,,6,,,,,,,,,,,,3.5,,,40.43743056,-79.86357222
265,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474086600,,,,,,,241,,,,0.1,,6,,,,,,,,,,,,3.6,,,40.43743056,-79.86357222
266,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474090200,,,,,,,239.8,,,,0.1,,16,,,,,,,,,,,,3.7,,,40.43743056,-79.86357222
267,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474093800,,,,,,,,,,,0.2,,12,,,,,,,,,,,,3.7,,,40.43743056,-79.86357222
268,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474097400,,,,,,,179.1,,,,,,10,,,,,,,,,,,,,,,40.43743056,-79.86357222
269,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474101000,,,,,,,228.5,,,,0.1,,11,,,,,,,,,,,,3.2,,,40.43743056,-79.86357222
270,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474104600,,,,,,,242.9,,,,0.1,,11,,,,,,,,,,,,2.9,,,40.43743056,-79.86357222
271,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474108200,,,,,,,264.1,,,,0.1,,10,,,,,,,,,,,,3.5,,,40.43743056,-79.86357222
272,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474111800,,,,,,,346.9,,,,0.2,,10,,,,,,,,,,,,4.8,,,40.43743056,-79.86357222
273,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474115400,,,,,,,766.3,,,,1.5,,14,,,,,,,,,,,,10.4,,,40.43743056,-79.86357222
274,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474119000,,,,,,,348.1,,,,1,,14,,,,,,,,,,,,6.6,,,40.43743056,-79.86357222
275,43,Parkway East Near Road ACHD,[40.43743055555555# -79.86357222222222],,1474122600,,,,,,,292.9,,,,0.6,,11,,,,,,,,,,,,4.4,,,40.43743056,-79.86357222
